,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,W,0.37327188940092165,0.5355029585798816,0.6079380445304937,0.46449704142011833,0.5367254821501847,0.0,0.0,11,5686
1,1,2,W,0.5990783410138248,0.3128698224852071,0.5883470550981634,0.6871301775147929,0.5597045547804678,0.027777777777777776,0.0,12,5685
2,1,3,W,0.7576036866359447,0.21153846153846154,0.5646186440677966,0.7884615384615384,0.5453426343865408,0.13095238095238096,0.0,13,5684
3,1,4,RWR,0.7050691244239631,0.15458579881656806,0.5990566037735849,0.8454142011834319,0.600328272466147,0.06666666666666667,0.0,14,5683
4,1,5,W,0.6230414746543779,0.21227810650887574,0.6117174037909248,0.7877218934911243,0.6048420188756668,0.047619047619047616,0.0,15,5682
5,1,6,W,0.6783410138248848,0.15384615384615385,0.6085106382978723,0.8461538461538461,0.6126384899466557,0.19230769230769232,0.0,16,5681
6,1,7,W,0.7170506912442396,0.11982248520710059,0.6046747967479674,0.8801775147928994,0.6142798522773902,0.1794871794871795,0.0,17,5680
7,1,8,W,0.7299539170506912,0.11242603550295859,0.6024096385542169,0.8875739644970414,0.6126384899466557,0.0410958904109589,0.0,18,5679
8,1,9,RWR,0.7373271889400922,0.08801775147928995,0.6064928676832267,0.9119822485207101,0.6228970045137464,0.14285714285714285,0.0,19,5678
9,1,10,RWR,0.6949308755760368,0.09541420118343195,0.6186140617096612,0.9045857988165681,0.637669265490357,0.06329113924050633,0.047619047619047616,20,5677
10,1,11,W,0.5511520737327189,0.15236686390532544,0.6571100917431193,0.8476331360946746,0.6700861715223636,0.09090909090909091,0.0,21,5676
11,1,12,RWR,0.5815668202764976,0.1264792899408284,0.6517660044150111,0.8735207100591716,0.6709068526877309,0.0958904109589041,0.0,22,5675
12,1,13,RWR,0.5751152073732719,0.15162721893491124,0.6476566911349521,0.8483727810650887,0.6598276569552729,0.11428571428571428,0.0,23,5674
13,1,14,W,0.48202764976958523,0.19748520710059173,0.6747512437810945,0.8025147928994083,0.6758309396799344,0.05084745762711865,0.0,24,5673
14,1,15,RWR,0.5299539170506913,0.11760355029585799,0.6747737556561086,0.882396449704142,0.6988100123102174,0.07462686567164178,0.0,25,5672
15,1,16,W,0.4645161290322581,0.13165680473372782,0.699642431466031,0.8683431952662722,0.7201477226097661,0.08064516129032258,0.02631578947368421,26,5671
16,1,17,RWR,0.47465437788018433,0.1257396449704142,0.6965232763700648,0.8742603550295858,0.7189167008617152,0.14666666666666667,0.0,27,5670
17,1,18,RWR,0.43317972350230416,0.1346153846153846,0.7134146341463414,0.8653846153846154,0.7324579400902749,0.13432835820895522,0.0,28,5669
18,1,19,W,0.3631336405529954,0.17899408284023668,0.738031914893617,0.8210059171597633,0.739023389413213,0.10909090909090909,0.0,29,5668
19,1,20,RWR,0.3870967741935484,0.14718934911242604,0.7329942784488239,0.852810650887574,0.7459991793188346,0.15942028985507245,0.0,30,5667
20,1,21,RWR,0.38433179723502303,0.15902366863905326,0.7316602316602316,0.8409763313609467,0.7406647517439475,0.1323529411764706,0.0,31,5666
21,1,22,RWR,0.36129032258064514,0.14571005917159763,0.746606334841629,0.8542899408284024,0.7583093967993435,0.17543859649122806,0.023255813953488372,32,5665
22,1,23,W,0.3207373271889401,0.17233727810650887,0.7627811860940695,0.8276627218934911,0.7615921214608125,0.20634920634920634,0.0,33,5664
23,1,24,W,0.32534562211981566,0.15310650887573965,0.7643524699599465,0.8468934911242604,0.7702092736971686,0.29850746268656714,0.030303030303030304,34,5663
24,1,25,RWR,0.33640552995391704,0.16272189349112426,0.7561790247160989,0.8372781065088757,0.7599507591300779,0.12903225806451613,0.0,35,5662
25,1,26,W,0.33640552995391704,0.17899408284023668,0.752542372881356,0.8210059171597633,0.7509232663110381,0.06349206349206349,0.0,36,5661
26,1,27,W,0.343778801843318,0.14940828402366865,0.7550886408404465,0.8505917159763313,0.7640541649569143,0.125,0.0,37,5660
27,1,28,RWR,0.4110599078341014,0.11612426035502958,0.7282145033516149,0.8838757396449705,0.7525646286417726,0.18333333333333332,0.0,38,5659
28,1,29,RWR,0.30046082949308756,0.11538461538461539,0.78580814717477,0.8846153846153846,0.8022158391464916,0.16923076923076924,0.0,39,5658
29,1,30,RWR,0.3336405529953917,0.12130177514792899,0.7664516129032258,0.878698224852071,0.784160853508412,0.24615384615384617,0.0,40,5657
30,1,31,RWR,0.2820276497695853,0.10872781065088757,0.7974851091992058,0.8912721893491125,0.8141157160443168,0.12698412698412698,0.0,41,5656
31,1,32,RWR,0.21382488479262673,0.11834319526627218,0.8370786516853933,0.8816568047337278,0.839146491588018,0.19642857142857142,0.0,42,5655
32,1,33,W,0.09216589861751152,0.1264792899408284,0.921935987509758,0.8735207100591716,0.888797702092737,0.18867924528301888,0.0,43,5654
33,1,34,RWR,0.13087557603686636,0.11760355029585799,0.8936329588014982,0.882396449704142,0.8764874846122281,0.17857142857142858,0.0,44,5653
34,1,35,W,0.11152073732718894,0.1294378698224852,0.9067796610169492,0.8705621301775148,0.8785391875256463,0.125,0.09615384615384616,45,5652
35,1,36,RWR,0.11889400921658987,0.1227810650887574,0.9019011406844106,0.8772189349112426,0.8789495281083299,0.2903225806451613,0.0,46,5651
36,1,37,RWR,0.13548387096774195,0.11834319526627218,0.8902165795369679,0.8816568047337278,0.8740254411161263,0.23076923076923078,0.020833333333333332,47,5650
