,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.0,1.0,,0.0,0.7457614624797287,0.0,0.0,16,31655
1,1,2,W,0.0014826529603637441,0.9689765149318643,0.8770491803278688,0.03102348506813569,0.7525431225121627,0.0,0.14,17,31654
2,1,3,W,0.004052584758327567,0.9237460133371992,0.8651315789473685,0.07625398666280081,0.762125902992776,0.0,0.4,18,31653
3,1,4,W,0.006424829494909558,0.8219773847492027,0.9042709867452136,0.17802261525079732,0.7862302815863187,0.0,0.5789473684210527,19,31652
4,1,5,W,0.01512306019571019,0.7100608872136851,0.8673026886383348,0.2899391127863149,0.8081969629957246,0.0,0.6,20,31651
5,1,6,W,0.029949589799347632,0.6575819077993621,0.795822102425876,0.34241809220063785,0.8104820875718709,0.0,0.3595505617977528,21,31650
6,1,7,W,0.04477611940298507,0.5508843142939983,0.7737262737262737,0.44911568570600174,0.8265516733008993,0.0,0.4482758620689655,22,31649
7,1,8,RWR,0.04863101709993081,0.5079733256016237,0.7752398355413431,0.49202667439837633,0.8345864661654135,0.0,0.47619047619047616,28,31648
8,1,9,RWR,0.031432242759711376,0.5964047550014497,0.8140350877192982,0.4035952449985503,0.8249299719887955,0.0,0.4891304347826087,34,31647
9,1,10,W,0.02629237916378373,0.6248187880545085,0.8294871794871795,0.3751812119454914,0.8215391419725785,0.0,0.6179775280898876,35,31646
10,1,11,W,0.037560541662548186,0.5906059727457234,0.7879464285714286,0.4093940272542766,0.8218339967565974,0.0,0.5543478260869565,36,31645
11,1,12,W,0.041316595828803,0.5752391997680487,0.7780138077535848,0.4247608002319513,0.8229397021966681,0.0,0.5274725274725275,37,31644
12,1,13,RWR,0.048136799446476225,0.5445056538126993,0.7633624878522838,0.45549434618730067,0.8256671089488427,0.0,0.5058823529411764,43,31643
13,1,14,W,0.053474350103785706,0.49202667439837633,0.7640645442651548,0.5079733256016237,0.8350287483414418,0.0,0.6341463414634146,44,31642
14,1,15,W,0.059602649006622516,0.4578138590895912,0.7561665992721391,0.5421861409104088,0.8391567153177061,0.0,0.735632183908046,45,31641
15,1,16,W,0.05920727488385885,0.460423311104668,0.7565040650406504,0.539576688895332,0.8387881468376824,0.0,0.6707317073170732,46,31640
16,1,17,W,0.06701591380844124,0.4212815308785155,0.7464472700074795,0.5787184691214845,0.8429161138139466,0.0,0.7613636363636364,47,31639
17,1,18,W,0.07037659385193239,0.42041171354015655,0.7373662855035042,0.5795882864598434,0.8406309892378003,0.0,0.8170731707317073,48,31638
18,1,19,W,0.07690026687753286,0.4018556103218324,0.7261527631115804,0.5981443896781676,0.840483561845791,0.0,0.6753246753246753,49,31637
19,1,20,RWR,0.0782840763072057,0.38271962887793565,0.7288599794590893,0.6172803711220644,0.8443166740380362,0.0,0.6547619047619048,55,31636
20,1,21,RWR,0.08283087871898784,0.3632937083212525,0.7237969676994067,0.6367062916787475,0.8458646616541353,0.0,0.6746987951807228,61,31635
21,1,22,RWR,0.07858060689927844,0.37750072484778197,0.729775662814412,0.622499275152218,0.8454223794781071,0.0,0.7236842105263158,67,31634
22,1,23,RWR,0.07808638924582387,0.3606842563061757,0.7362270450751253,0.6393157436938243,0.8500663423264042,0.0,0.7195121951219512,73,31633
23,1,24,RWR,0.07373727389542355,0.3798202377500725,0.741421143847487,0.6201797622499275,0.8484446410143005,0.0,0.7341772151898734,79,31632
24,1,25,RWR,0.06780666205396857,0.3995360974195419,0.7511788175553138,0.6004639025804581,0.8478549314462627,0.0,0.6823529411764706,85,31631
25,1,26,RWR,0.06988237619847781,0.39431719338938825,0.7471387696709585,0.6056828066106118,0.8476337903582486,0.0,0.7261904761904762,91,31630
26,1,27,W,0.06780666205396857,0.3995360974195419,0.7511788175553138,0.6004639025804581,0.8478549314462627,0.0,0.7142857142857143,92,31629
27,1,28,W,0.07769101512306019,0.3566251087271673,0.7384359400998336,0.6433748912728326,0.8513931888544891,0.0,0.6219512195121951,93,31628
28,1,29,W,0.0752199268557873,0.35894462162945784,0.743943472409152,0.6410553783705422,0.8526463216865694,0.0,0.618421052631579,94,31627
29,1,30,RWR,0.07581298803993279,0.3569150478399536,0.7430485762144053,0.6430849521600464,0.8527200353825741,0.0,0.686046511627907,100,31626
30,1,31,RWR,0.07512108332509637,0.3647434038851841,0.7424601829888173,0.6352565961148159,0.8512457614624798,0.0,0.7294117647058823,106,31625
31,1,32,RWR,0.07442917861025995,0.36416352565961146,0.7443991853360489,0.6358364743403885,0.8519091847265222,0.0,0.6071428571428571,112,31624
32,1,33,W,0.07423149154887812,0.3751812119454914,0.7415691672401927,0.6248187880545085,0.8492554916703523,0.0,0.7105263157894737,113,31623
33,1,34,W,0.08273203518829693,0.3493766309075094,0.7283349561830574,0.6506233690924905,0.8494766327583665,0.0,0.6352941176470588,114,31622
34,1,35,RWR,0.07848176336858753,0.3606842563061757,0.735245081693898,0.6393157436938243,0.8497714875423854,0.0,0.5714285714285714,120,31621
35,1,36,RWR,0.08055747751309676,0.3603943171933894,0.7302217808672625,0.6396056828066106,0.848297213622291,0.0,0.5542168674698795,126,31620
36,1,37,W,0.08401700108727883,0.3528559002609452,0.7242050616482804,0.6471440997390548,0.8476337903582486,0.0,0.49411764705882355,127,31619
37,1,38,W,0.08273203518829693,0.35198608292258626,0.7275390625,0.6480139170774137,0.848813209494324,0.0,0.5555555555555556,128,31618
