,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.28205128205128205,0.2702702702702703,0.5510204081632653,0.7297297297297297,0.7217391304347827,0.0,0.23529411764705882,12,537
1,1,2,W,0.14743589743589744,0.6081081081081081,0.5576923076923077,0.3918918918918919,0.7043478260869566,0.0,0.4880952380952381,13,536
2,1,3,W,0.1858974358974359,0.3108108108108108,0.6375,0.6891891891891891,0.7739130434782608,0.0,0.45588235294117646,14,535
3,1,4,W,0.21153846153846154,0.28378378378378377,0.6162790697674418,0.7162162162162162,0.7652173913043478,0.0,0.43283582089552236,15,534
4,1,5,RRR,0.30128205128205127,0.10810810810810811,0.584070796460177,0.8918918918918919,0.7608695652173914,0.0,0.5757575757575758,16,533
5,1,6,RWR,0.27564102564102566,0.1891891891891892,0.5825242718446602,0.8108108108108109,0.7521739130434782,0.0,0.208955223880597,18,532
6,1,7,W,0.1794871794871795,0.43243243243243246,0.6,0.5675675675675675,0.7391304347826086,0.0,0.5540540540540541,19,531
7,1,8,W,0.23076923076923078,0.2972972972972973,0.5909090909090909,0.7027027027027027,0.7478260869565218,0.0,0.4927536231884058,20,530
8,1,9,W,0.28205128205128205,0.21621621621621623,0.5686274509803921,0.7837837837837838,0.7391304347826086,0.0,0.4126984126984127,21,529
9,1,10,W,0.41025641025641024,0.17567567567567569,0.488,0.8243243243243243,0.6652173913043479,0.0,0.24615384615384617,22,528
10,1,11,RRR,0.4230769230769231,0.16216216216216217,0.484375,0.8378378378378378,0.6608695652173913,0.0,0.21666666666666667,23,527
11,1,12,RRR,0.36538461538461536,0.17567567567567569,0.5169491525423728,0.8243243243243243,0.6956521739130435,0.0,0.21875,24,526
12,1,13,RWR,0.28846153846153844,0.21621621621621623,0.5631067961165048,0.7837837837837838,0.7347826086956522,0.029411764705882353,0.3333333333333333,26,525
13,1,14,W,0.25,0.28378378378378377,0.5760869565217391,0.7162162162162162,0.7391304347826086,0.0,0.20833333333333334,27,524
14,1,15,RWR,0.27564102564102566,0.28378378378378377,0.5520833333333334,0.7162162162162162,0.7217391304347827,0.0,0.38235294117647056,29,523
15,1,16,W,0.2564102564102564,0.32432432432432434,0.5555555555555556,0.6756756756756757,0.7217391304347827,0.03225806451612903,0.30434782608695654,30,522
16,1,17,RRR,0.2692307692307692,0.25675675675675674,0.5670103092783505,0.7432432432432432,0.7347826086956522,0.0,0.3380281690140845,31,521
17,1,18,RWR,0.26282051282051283,0.2972972972972973,0.5591397849462365,0.7027027027027027,0.7260869565217392,0.0,0.2318840579710145,33,520
18,1,19,RRR,0.21794871794871795,0.3108108108108108,0.6,0.6891891891891891,0.7521739130434782,0.0,0.3055555555555556,34,519
19,1,20,W,0.1987179487179487,0.3783783783783784,0.5974025974025974,0.6216216216216216,0.7434782608695653,0.0,0.3611111111111111,35,518
20,1,21,W,0.21153846153846154,0.35135135135135137,0.5925925925925926,0.6486486486486487,0.7434782608695653,0.0,0.373134328358209,36,517
21,1,22,W,0.23076923076923078,0.32432432432432434,0.5813953488372093,0.6756756756756757,0.7391304347826086,0.0,0.3384615384615385,37,516
22,1,23,W,0.25,0.25675675675675674,0.5851063829787234,0.7432432432432432,0.7478260869565218,0.0,0.391304347826087,38,515
23,1,24,W,0.28205128205128205,0.28378378378378377,0.5463917525773195,0.7162162162162162,0.717391304347826,0.0,0.42857142857142855,39,514
24,1,25,RWR,0.27564102564102566,0.28378378378378377,0.5520833333333334,0.7162162162162162,0.7217391304347827,0.0,0.32,41,513
25,1,26,W,0.2948717948717949,0.32432432432432434,0.5208333333333334,0.6756756756756757,0.6956521739130435,0.0,0.2702702702702703,42,512
26,1,27,RRR,0.3333333333333333,0.22972972972972974,0.5229357798165137,0.7702702702702703,0.7,0.0,0.18181818181818182,43,511
27,1,28,RWR,0.30128205128205127,0.2702702702702703,0.5346534653465347,0.7297297297297297,0.7086956521739131,0.0,0.2,45,510
28,1,29,RWR,0.32051282051282054,0.3108108108108108,0.504950495049505,0.6891891891891891,0.6826086956521739,0.0,0.21739130434782608,47,509
29,1,30,W,0.2948717948717949,0.28378378378378377,0.5353535353535354,0.7162162162162162,0.7086956521739131,0.0,0.18309859154929578,48,508
30,1,31,RWR,0.32051282051282054,0.28378378378378377,0.5145631067961165,0.7162162162162162,0.691304347826087,0.0,0.2463768115942029,50,507
31,1,32,RRR,0.25,0.25675675675675674,0.5851063829787234,0.7432432432432432,0.7478260869565218,0.0,0.328125,51,506
32,1,33,W,0.24358974358974358,0.28378378378378377,0.5824175824175825,0.7162162162162162,0.7434782608695653,0.0,0.3384615384615385,52,505
33,1,34,RWR,0.28846153846153844,0.24324324324324326,0.5544554455445545,0.7567567567567568,0.7260869565217392,0.0,0.4117647058823529,54,504
34,1,35,W,0.22435897435897437,0.35135135135135137,0.5783132530120482,0.6486486486486487,0.7347826086956522,0.0,0.27941176470588236,55,503
35,1,36,RRR,0.28846153846153844,0.2702702702702703,0.5454545454545454,0.7297297297297297,0.717391304347826,0.0,0.4057971014492754,56,502
36,1,37,W,0.23076923076923078,0.3918918918918919,0.5555555555555556,0.6081081081081081,0.717391304347826,0.0,0.4507042253521127,57,501
37,1,38,W,0.25,0.32432432432432434,0.5617977528089888,0.6756756756756757,0.7260869565217392,0.0,0.36231884057971014,58,500
38,1,39,W,0.26282051282051283,0.32432432432432434,0.5494505494505495,0.6756756756756757,0.717391304347826,0.0,0.4411764705882353,59,499
