,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.28205128205128205,0.2702702702702703,0.5510204081632653,0.7297297297297297,0.7217391304347827,0.0,0.2222222222222222,16,537
1,1,2,W,0.1858974358974359,0.3783783783783784,0.6133333333333333,0.6216216216216216,0.7521739130434782,0.0,0.38961038961038963,17,536
2,1,3,RWR,0.1858974358974359,0.44594594594594594,0.5857142857142857,0.5540540540540541,0.7304347826086957,0.0,0.3333333333333333,23,535
3,1,4,W,0.12179487179487179,0.6621621621621622,0.5681818181818182,0.33783783783783783,0.7043478260869566,0.0,0.3068181818181818,24,534
4,1,5,RWR,0.17307692307692307,0.5405405405405406,0.5573770491803278,0.4594594594594595,0.7086956521739131,0.0,0.22784810126582278,25,533
5,1,6,RRR,0.1346153846153846,0.581081081081081,0.5961538461538461,0.4189189189189189,0.7217391304347827,0.0,0.1686746987951807,26,532
6,1,7,W,0.10256410256410256,0.7027027027027027,0.5789473684210527,0.2972972972972973,0.7043478260869566,0.0,0.2,27,531
7,1,8,RRR,0.1346153846153846,0.6621621621621622,0.5434782608695652,0.33783783783783783,0.6956521739130435,0.06666666666666667,0.2823529411764706,28,530
8,1,9,RWR,0.07692307692307693,0.6756756756756757,0.6666666666666666,0.32432432432432434,0.7304347826086957,0.0,0.30337078651685395,34,529
9,1,10,RRR,0.10897435897435898,0.6351351351351351,0.6136363636363636,0.36486486486486486,0.7217391304347827,0.0,0.3372093023255814,35,528
10,1,11,W,0.10897435897435898,0.6756756756756757,0.5853658536585366,0.32432432432432434,0.7086956521739131,0.0,0.27472527472527475,36,527
11,1,12,RWR,0.14102564102564102,0.6351351351351351,0.5510204081632653,0.36486486486486486,0.7,0.0,0.27380952380952384,37,526
12,1,13,RWR,0.09615384615384616,0.6621621621621622,0.625,0.33783783783783783,0.7217391304347827,0.0,0.27586206896551724,38,525
13,1,14,W,0.09615384615384616,0.6891891891891891,0.6052631578947368,0.3108108108108108,0.7130434782608696,0.0,0.32954545454545453,39,524
14,1,15,W,0.15384615384615385,0.6486486486486487,0.52,0.35135135135135137,0.6869565217391305,0.0,0.3176470588235294,40,523
15,1,16,W,0.1858974358974359,0.6756756756756757,0.4528301886792453,0.32432432432432434,0.6565217391304348,0.05263157894736842,0.32098765432098764,41,522
16,1,17,RWR,0.21153846153846154,0.6216216216216216,0.45901639344262296,0.3783783783783784,0.6565217391304348,0.0,0.24358974358974358,42,521
17,1,18,RWR,0.16025641025641027,0.6351351351351351,0.5192307692307693,0.36486486486486486,0.6869565217391305,0.0,0.30864197530864196,43,520
18,1,19,RWR,0.1346153846153846,0.6216216216216216,0.5714285714285714,0.3783783783783784,0.7086956521739131,0.0,0.3132530120481928,44,519
19,1,20,W,0.11538461538461539,0.6351351351351351,0.6,0.36486486486486486,0.717391304347826,0.0,0.2857142857142857,45,518
20,1,21,RRR,0.1346153846153846,0.6486486486486487,0.5531914893617021,0.35135135135135137,0.7,0.0,0.25,46,517
21,1,22,W,0.12179487179487179,0.6621621621621622,0.5681818181818182,0.33783783783783783,0.7043478260869566,0.0,0.3372093023255814,47,516
22,1,23,RWR,0.15384615384615385,0.6216216216216216,0.5384615384615384,0.3783783783783784,0.6956521739130435,0.0,0.37349397590361444,53,515
23,1,24,W,0.08974358974358974,0.6351351351351351,0.6585365853658537,0.36486486486486486,0.7347826086956522,0.0,0.39080459770114945,54,514
24,1,25,W,0.10897435897435898,0.6621621621621622,0.5952380952380952,0.33783783783783783,0.7130434782608696,0.0,0.23255813953488372,55,513
25,1,26,W,0.14743589743589744,0.5675675675675675,0.5818181818181818,0.43243243243243246,0.717391304347826,0.0,0.18518518518518517,56,512
26,1,27,RWR,0.17307692307692307,0.6351351351351351,0.5,0.36486486486486486,0.6782608695652174,0.0,0.16049382716049382,62,511
27,1,28,RWR,0.15384615384615385,0.6756756756756757,0.5,0.32432432432432434,0.6782608695652174,0.0,0.18292682926829268,68,510
28,1,29,W,0.14743589743589744,0.7162162162162162,0.4772727272727273,0.28378378378378377,0.6695652173913044,0.0,0.12359550561797752,69,509
29,1,30,RRR,0.1282051282051282,0.7702702702702703,0.4594594594594595,0.22972972972972974,0.6652173913043479,0.0,0.14606741573033707,70,508
30,1,31,W,0.09615384615384616,0.7027027027027027,0.5945945945945946,0.2972972972972973,0.7086956521739131,0.06666666666666667,0.21176470588235294,71,507
31,1,32,RRR,0.12179487179487179,0.7162162162162162,0.525,0.28378378378378377,0.6869565217391305,0.0,0.20454545454545456,72,506
32,1,33,RRR,0.12179487179487179,0.7432432432432432,0.5,0.25675675675675674,0.6782608695652174,0.0,0.27906976744186046,73,505
33,1,34,W,0.09615384615384616,0.7972972972972973,0.5,0.20270270270270271,0.6782608695652174,0.0,0.23333333333333334,74,504
34,1,35,RRR,0.11538461538461539,0.7837837837837838,0.47058823529411764,0.21621621621621623,0.6695652173913044,0.0,0.18681318681318682,75,503
35,1,36,W,0.08333333333333333,0.7702702702702703,0.5666666666666667,0.22972972972972974,0.6956521739130435,0.0,0.24175824175824176,76,502
36,1,37,W,0.09615384615384616,0.6891891891891891,0.6052631578947368,0.3108108108108108,0.7130434782608696,0.0,0.25287356321839083,77,501
37,1,38,W,0.10256410256410256,0.7432432432432432,0.5428571428571428,0.25675675675675674,0.691304347826087,0.0,0.2391304347826087,78,500
38,1,39,W,0.12179487179487179,0.6756756756756757,0.5581395348837209,0.32432432432432434,0.7,0.0,0.3103448275862069,79,499
39,1,40,RWR,0.11538461538461539,0.6621621621621622,0.5813953488372093,0.33783783783783783,0.7086956521739131,0.0,0.20930232558139536,85,498
40,1,41,W,0.08333333333333333,0.6351351351351351,0.675,0.36486486486486486,0.7391304347826086,0.0,0.3793103448275862,86,497
41,1,42,W,0.12179487179487179,0.6486486486486487,0.5777777777777777,0.35135135135135137,0.7086956521739131,0.0,0.2289156626506024,87,496
42,1,43,RWR,0.10256410256410256,0.581081081081081,0.6595744680851063,0.4189189189189189,0.7434782608695653,0.0,0.3493975903614458,88,495
43,1,44,W,0.09615384615384616,0.6216216216216216,0.6511627906976745,0.3783783783783784,0.7347826086956522,0.0,0.25301204819277107,89,494
44,1,45,W,0.1282051282051282,0.6216216216216216,0.5833333333333334,0.3783783783783784,0.7130434782608696,0.0,0.40476190476190477,90,493
45,1,46,W,0.09615384615384616,0.6216216216216216,0.6511627906976745,0.3783783783783784,0.7347826086956522,0.0,0.36904761904761907,91,492
46,1,47,W,0.1346153846153846,0.6216216216216216,0.5714285714285714,0.3783783783783784,0.7086956521739131,0.0,0.27906976744186046,92,491
47,1,48,W,0.10897435897435898,0.6486486486486487,0.6046511627906976,0.35135135135135137,0.717391304347826,0.0,0.3953488372093023,93,490
48,1,49,W,0.16025641025641027,0.5675675675675675,0.5614035087719298,0.43243243243243246,0.7086956521739131,0.0,0.44047619047619047,94,489
49,1,50,RRR,0.12179487179487179,0.5,0.6607142857142857,0.5,0.7565217391304347,0.0,0.2926829268292683,95,488
50,1,51,W,0.14102564102564102,0.5540540540540541,0.6,0.44594594594594594,0.7260869565217392,0.0,0.2839506172839506,96,487
51,1,52,W,0.16025641025641027,0.5675675675675675,0.5614035087719298,0.43243243243243246,0.7086956521739131,0.0,0.3950617283950617,97,486
