,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.0,1.0,,0.0,0.7457614624797287,0.0,0.0,11,31655
1,1,2,W,0.0,1.0,,0.0,0.7457614624797287,0.0,0.0,12,31654
2,1,3,RWR,0.0004942176534545814,0.9921716439547695,0.84375,0.007828356045230501,0.7473831637918326,0.0,0.20202020202020202,13,31653
3,1,4,W,0.0,0.9985503044360684,1.0,0.0014496955639315744,0.7461300309597523,0.0,0.08,14,31652
4,1,5,W,0.0012849658989819116,0.9718759060597275,0.8818181818181818,0.028124093940272543,0.751953412944125,0.0,0.35,15,31651
5,1,6,W,0.0016803400217455767,0.9240359524499855,0.9390681003584229,0.0759640475500145,0.7638213180008846,0.0,0.58,16,31650
6,1,7,W,0.003162992982109321,0.8701072774717309,0.9333333333333333,0.12989272252826906,0.7764263600176913,0.0,0.648936170212766,17,31649
7,1,8,W,0.007116734209745972,0.8216874456364164,0.8951965065502183,0.17831255436358365,0.7857879994102904,0.0,0.6354166666666666,18,31648
8,1,9,RWR,0.015518434318473856,0.6862858799652073,0.8732849071832123,0.3137141200347927,0.8139466312840926,0.0,0.75,19,31647
9,1,10,W,0.014233468419491944,0.6981733835894463,0.8784810126582279,0.3018266164105538,0.8118826477959605,0.0,0.6744186046511628,20,31646
10,1,11,W,0.01462884254225561,0.6909249057697884,0.8780889621087314,0.3090750942302117,0.8134306354120595,0.0,0.875,21,31645
11,1,12,W,0.021350202629237917,0.6329370832125254,0.854251012145749,0.36706291678747466,0.8231608432846823,0.0,0.7934782608695652,22,31644
12,1,13,W,0.038548976969457346,0.5894462162945782,0.7840531561461794,0.41055378370542184,0.821391714580569,0.0,0.6588235294117647,23,31643
13,1,14,RWR,0.07996441632895127,0.5418962017976225,0.6613645876935956,0.4581037982023775,0.8025947220993661,0.0,0.611764705882353,29,31642
14,1,15,RWR,0.08095285163586043,0.5169614380979994,0.6704225352112676,0.48303856190200056,0.8081969629957246,0.0,0.44047619047619047,30,31641
15,1,16,RWR,0.06592863497084116,0.5221803421281531,0.7118790496760259,0.47781965787184694,0.8180745982603568,0.0,0.5517241379310345,36,31640
16,1,17,W,0.03232183453592962,0.6164105537837055,0.8018181818181818,0.3835894462162946,0.8191803037004275,0.0,0.6888888888888889,37,31639
17,1,18,W,0.0340021745576752,0.5897361554073645,0.8044343376918703,0.41026384459263554,0.8247088309007814,0.0,0.6,38,31638
18,1,19,W,0.04704952060887615,0.5418962017976225,0.7684824902723736,0.4581037982023775,0.827141382868937,0.0,0.65,39,31637
19,1,20,W,0.062073737273895424,0.46941142360104376,0.7445077298616761,0.5305885763989562,0.8343653250773994,0.0,0.5903614457831325,40,31636
20,1,21,W,0.06790550558465948,0.4424470861119165,0.7367816091954023,0.5575529138880835,0.8368715907415598,0.0,0.5487804878048781,41,31635
21,1,22,W,0.07314421271127805,0.4227312264424471,0.7290369827901867,0.5772687735575529,0.8379772961816305,0.0,0.7,42,31634
22,1,23,RWR,0.0892557082138974,0.3722818208176283,0.7056714471968709,0.6277181791823717,0.8387881468376824,0.0,0.5783132530120482,43,31633
23,1,24,RWR,0.08490659286349708,0.40446506233690926,0.7051150017164435,0.5955349376630907,0.8338493292053664,0.0,0.6585365853658537,44,31632
24,1,25,RWR,0.08233666106553326,0.4279501304726008,0.703136136849608,0.5720498695273992,0.8297950759251069,0.0,0.6582278481012658,45,31631
25,1,26,W,0.08164475635069685,0.4467961728037112,0.6978785662033651,0.5532038271962888,0.8255196815568333,0.0,0.7435897435897436,46,31630
26,1,27,RWR,0.08085400810516952,0.43171933893882286,0.7055435565154787,0.5682806610611771,0.8299425033171163,0.0,0.7349397590361446,52,31629
27,1,28,RWR,0.07610951863200553,0.45288489417222383,0.7101994730899511,0.5471151058277761,0.8280996609169984,0.0,0.6052631578947368,53,31628
28,1,29,RWR,0.06869625383018682,0.5033342997970426,0.7113787375415282,0.49666570020295736,0.8208020050125313,0.0,0.6781609195402298,54,31627
29,1,30,W,0.05970149253731343,0.4934763699623079,0.7430880476393025,0.5065236300376921,0.830016217013121,0.0,0.6829268292682927,55,31626
30,1,31,W,0.063754077295641,0.45259495505943753,0.7453612317410185,0.5474050449405625,0.8373875866135928,0.0,0.6875,56,31625
31,1,32,W,0.06424829494909558,0.440127573209626,0.748159628051143,0.559872426790374,0.8401887070617721,0.0,0.5882352941176471,57,31624
32,1,33,RRR,0.06652169615498665,0.43896781675848073,0.7419478527607362,0.5610321832415193,0.8387881468376824,0.0,0.75,58,31623
33,1,34,W,0.06632400909360482,0.44592635546535225,0.7401239349341595,0.5540736445346477,0.8371664455255786,0.0,0.6627906976744186,59,31622
34,1,35,W,0.07245230799644163,0.41838213975065236,0.7323840817816721,0.5816178602493476,0.8395989974937343,0.0,0.65,60,31621
35,1,36,RRR,0.07541761391716913,0.40475500144969556,0.7290482954545454,0.5952449985503044,0.8408521303258145,0.0,0.6296296296296297,61,31620
36,1,37,RWR,0.07314421271127805,0.4146129312844303,0.7317868793040957,0.5853870687155698,0.8400412796697626,0.0,0.6153846153846154,62,31619
37,1,38,W,0.07027775032124148,0.4328790953899681,0.7334083239595051,0.5671209046100318,0.8375350140056023,0.0,0.7037037037037037,63,31618
38,1,39,RRR,0.06879509736087773,0.4250507393447376,0.7402015677491601,0.5749492606552624,0.8406309892378003,0.0,0.6172839506172839,64,31617
