,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.8376623376623377,0.37254901960784315,0.4266666666666667,0.6274509803921569,0.3941368078175896,0.0,0.18181818181818182,12,717
1,1,2,W,0.8051948051948052,0.37254901960784315,0.43636363636363634,0.6274509803921569,0.41042345276872966,0.02564102564102564,0.09090909090909091,13,716
2,1,3,RWR,0.8571428571428571,0.27450980392156865,0.4567901234567901,0.7254901960784313,0.43322475570032576,0.0,0.13333333333333333,15,715
3,1,4,W,0.8376623376623377,0.1895424836601307,0.4901185770750988,0.8104575163398693,0.48534201954397393,0.011764705882352941,0.2,16,714
4,1,5,W,0.8701298701298701,0.13725490196078433,0.49624060150375937,0.8627450980392157,0.495114006514658,0.0,0.7272727272727273,17,713
5,1,6,RWR,0.8441558441558441,0.1830065359477124,0.49019607843137253,0.8169934640522876,0.48534201954397393,0.047058823529411764,0.13333333333333333,19,712
6,1,7,RRR,0.8636363636363636,0.16993464052287582,0.48846153846153845,0.8300653594771242,0.4820846905537459,0.0,0.4,20,711
7,1,8,RWR,0.8311688311688312,0.1830065359477124,0.49407114624505927,0.8169934640522876,0.49185667752442996,0.025,0.3,22,710
8,1,9,RWR,0.8181818181818182,0.24183006535947713,0.4793388429752066,0.7581699346405228,0.46905537459283386,0.0125,0.35,24,709
9,1,10,RWR,0.6688311688311688,0.3006535947712418,0.5095238095238095,0.6993464052287581,0.5146579804560261,0.0,0.22580645161290322,26,708
10,1,11,W,0.38961038961038963,0.47058823529411764,0.574468085106383,0.5294117647058824,0.5700325732899023,0.0392156862745098,0.24489795918367346,27,707
11,1,12,W,0.3961038961038961,0.3660130718954248,0.6139240506329114,0.6339869281045751,0.6188925081433225,0.0,0.22,28,706
12,1,13,RWR,0.37012987012987014,0.35947712418300654,0.632258064516129,0.6405228758169934,0.6351791530944625,0.019230769230769232,0.16666666666666666,30,705
13,1,14,W,0.42207792207792205,0.3464052287581699,0.6060606060606061,0.6535947712418301,0.6156351791530945,0.019230769230769232,0.125,31,704
14,1,15,RWR,0.487012987012987,0.35294117647058826,0.5689655172413793,0.6470588235294118,0.5798045602605864,0.0,0.17777777777777778,33,703
15,1,16,W,0.35064935064935066,0.33986928104575165,0.6516129032258065,0.6601307189542484,0.6547231270358306,0.0392156862745098,0.12244897959183673,34,702
16,1,17,W,0.38961038961038963,0.3464052287581699,0.625,0.6535947712418301,0.6319218241042345,0.0196078431372549,0.12244897959183673,35,701
17,1,18,RWR,0.461038961038961,0.3137254901960784,0.5965909090909091,0.6862745098039216,0.6123778501628665,0.018518518518518517,0.13043478260869565,37,700
18,1,19,RWR,0.33766233766233766,0.3333333333333333,0.6623376623376623,0.6666666666666666,0.6644951140065146,0.05660377358490566,0.14893617021276595,39,699
19,1,20,RRR,0.2012987012987013,0.39869281045751637,0.7479674796747967,0.6013071895424836,0.7003257328990228,0.07142857142857142,0.22413793103448276,40,698
20,1,21,W,0.18831168831168832,0.43790849673202614,0.7478260869565218,0.5620915032679739,0.6872964169381107,0.11363636363636363,0.125,41,697
21,1,22,RWR,0.2012987012987013,0.38562091503267976,0.752,0.6143790849673203,0.7068403908794788,0.07692307692307693,0.14754098360655737,43,696
22,1,23,RRR,0.15584415584415584,0.33986928104575165,0.808,0.6601307189542484,0.752442996742671,0.045454545454545456,0.21428571428571427,44,695
23,1,24,W,0.16883116883116883,0.32679738562091504,0.7984496124031008,0.673202614379085,0.752442996742671,0.05,0.25,45,694
24,1,25,RWR,0.16233766233766234,0.2875816993464052,0.8134328358208955,0.7124183006535948,0.7752442996742671,0.02127659574468085,0.22641509433962265,47,693
25,1,26,W,0.16883116883116883,0.35294117647058826,0.792,0.6470588235294118,0.739413680781759,0.09523809523809523,0.29310344827586204,48,692
26,1,27,RWR,0.18181818181818182,0.29411764705882354,0.7941176470588235,0.7058823529411765,0.762214983713355,0.04878048780487805,0.23728813559322035,50,691
27,1,28,W,0.14285714285714285,0.3333333333333333,0.8225806451612904,0.6666666666666666,0.762214983713355,0.13636363636363635,0.30357142857142855,51,690
28,1,29,RWR,0.16883116883116883,0.27450980392156865,0.8102189781021898,0.7254901960784313,0.7785016286644951,0.17777777777777778,0.45454545454545453,53,689
29,1,30,W,0.15584415584415584,0.3006535947712418,0.816793893129771,0.6993464052287581,0.7719869706840391,0.1956521739130435,0.4074074074074074,54,688
30,1,31,W,0.16883116883116883,0.24836601307189543,0.8156028368794326,0.7516339869281046,0.7915309446254072,0.16981132075471697,0.3404255319148936,55,687
31,1,32,W,0.17532467532467533,0.23529411764705882,0.8125,0.7647058823529411,0.7947882736156352,0.12,0.34,56,686
32,1,33,W,0.16883116883116883,0.20261437908496732,0.8243243243243243,0.7973856209150327,0.8143322475570033,0.30434782608695654,0.2962962962962963,57,685
33,1,34,W,0.18181818181818182,0.16993464052287582,0.8193548387096774,0.8300653594771242,0.8241042345276873,0.18867924528301888,0.2553191489361702,58,684
34,1,35,W,0.22077922077922077,0.17647058823529413,0.7875,0.8235294117647058,0.8013029315960912,0.24444444444444444,0.3090909090909091,59,683
35,1,36,RWR,0.22077922077922077,0.16339869281045752,0.7901234567901234,0.8366013071895425,0.8078175895765473,0.3191489361702128,0.22641509433962265,61,682
36,1,37,W,0.23376623376623376,0.16339869281045752,0.7804878048780488,0.8366013071895425,0.8013029315960912,0.15384615384615385,0.20833333333333334,62,681
