,exp_iter,caipi_iter,state,fp_rate,fn_rates,precision,recall,accuracy,corr_ces_pos,corr_ces_neg,labeled_size,unlabeled_size
0,1,1,RWR,0.576271186440678,0.3402061855670103,0.6530612244897959,0.6597938144329897,0.5705128205128205,0.046875,0.08,12,365
1,1,2,W,0.13559322033898305,0.38144329896907214,0.8823529411764706,0.6185567010309279,0.7115384615384616,0.18333333333333332,0.2549019607843137,13,364
2,1,3,W,0.15254237288135594,0.28865979381443296,0.8846153846153846,0.711340206185567,0.7628205128205128,0.2318840579710145,0.14,14,363
3,1,4,W,0.15254237288135594,0.29896907216494845,0.8831168831168831,0.7010309278350515,0.7564102564102564,0.2647058823529412,0.24,15,362
4,1,5,RWR,0.13559322033898305,0.24742268041237114,0.9012345679012346,0.7525773195876289,0.7948717948717948,0.2876712328767123,0.1568627450980392,17,361
5,1,6,RWR,0.2033898305084746,0.15463917525773196,0.8723404255319149,0.845360824742268,0.8269230769230769,0.15853658536585366,0.2978723404255319,19,360
6,1,7,W,0.13559322033898305,0.17525773195876287,0.9090909090909091,0.8247422680412371,0.8397435897435898,0.2875,0.21568627450980393,20,359
7,1,8,RWR,0.13559322033898305,0.13402061855670103,0.9130434782608695,0.865979381443299,0.8653846153846154,0.38095238095238093,0.13725490196078433,22,358
8,1,9,RWR,0.0847457627118644,0.12371134020618557,0.9444444444444444,0.8762886597938144,0.8910256410256411,0.3411764705882353,0.2222222222222222,24,357
9,1,10,W,0.1016949152542373,0.12371134020618557,0.9340659340659341,0.8762886597938144,0.8846153846153846,0.3176470588235294,0.33962264150943394,25,356
10,1,11,W,0.13559322033898305,0.12371134020618557,0.9139784946236559,0.8762886597938144,0.8717948717948718,0.36470588235294116,0.29411764705882354,26,355
11,1,12,RWR,0.1694915254237288,0.12371134020618557,0.8947368421052632,0.8762886597938144,0.8589743589743589,0.38823529411764707,0.1836734693877551,28,354
12,1,13,RRR,0.13559322033898305,0.14432989690721648,0.9120879120879121,0.8556701030927835,0.8589743589743589,0.20481927710843373,0.35294117647058826,29,353
13,1,14,W,0.1694915254237288,0.18556701030927836,0.8876404494382022,0.8144329896907216,0.8205128205128205,0.189873417721519,0.3877551020408163,30,352
14,1,15,W,0.1694915254237288,0.17525773195876287,0.8888888888888888,0.8247422680412371,0.8269230769230769,0.25,0.40816326530612246,31,351
15,1,16,W,0.11864406779661017,0.15463917525773196,0.9213483146067416,0.845360824742268,0.8589743589743589,0.2073170731707317,0.25,32,350
16,1,17,RWR,0.06779661016949153,0.13402061855670103,0.9545454545454546,0.865979381443299,0.8910256410256411,0.2261904761904762,0.38181818181818183,34,349
17,1,18,RWR,0.06779661016949153,0.14432989690721648,0.9540229885057471,0.8556701030927835,0.8846153846153846,0.2891566265060241,0.45454545454545453,36,348
18,1,19,RRR,0.05084745762711865,0.14432989690721648,0.9651162790697675,0.8556701030927835,0.8910256410256411,0.3132530120481928,0.39285714285714285,37,347
19,1,20,RWR,0.05084745762711865,0.14432989690721648,0.9651162790697675,0.8556701030927835,0.8910256410256411,0.25301204819277107,0.4642857142857143,39,346
20,1,21,W,0.05084745762711865,0.13402061855670103,0.9655172413793104,0.865979381443299,0.8974358974358975,0.17857142857142858,0.4642857142857143,40,345
21,1,22,W,0.05084745762711865,0.14432989690721648,0.9651162790697675,0.8556701030927835,0.8910256410256411,0.13253012048192772,0.5357142857142857,41,344
22,1,23,RWR,0.06779661016949153,0.14432989690721648,0.9540229885057471,0.8556701030927835,0.8846153846153846,0.2891566265060241,0.509090909090909,43,343
23,1,24,RWR,0.06779661016949153,0.09278350515463918,0.9565217391304348,0.9072164948453608,0.9166666666666666,0.23863636363636365,0.43636363636363634,45,342
24,1,25,RWR,0.06779661016949153,0.07216494845360824,0.9574468085106383,0.9278350515463918,0.9294871794871795,0.3,0.509090909090909,47,341
25,1,26,RWR,0.05084745762711865,0.07216494845360824,0.967741935483871,0.9278350515463918,0.9358974358974359,0.3,0.32142857142857145,49,340
